date,exists,filename,version,revision,n_lpw_l2_files,status
2019-04-17,yes,mvn_lpw_l2_mrgscpot_20190417_v02_r01.cdf,2,1,3,ok
2019-04-18,yes,mvn_lpw_l2_mrgscpot_20190418_v02_r01.cdf,2,1,10,ok
2019-04-19,yes,mvn_lpw_l2_mrgscpot_20190419_v02_r01.cdf,2,1,3,ok
2019-04-20,yes,mvn_lpw_l2_mrgscpot_20190420_v02_r03.cdf,2,3,3,ok
2019-04-21,yes,mvn_lpw_l2_mrgscpot_20190421_v02_r03.cdf,2,3,3,ok
2019-04-22,yes,mvn_lpw_l2_mrgscpot_20190422_v02_r03.cdf,2,3,3,ok
2019-04-23,yes,mvn_lpw_l2_mrgscpot_20190423_v02_r03.cdf,2,3,3,ok
2019-04-24,yes,mvn_lpw_l2_mrgscpot_20190424_v02_r03.cdf,2,3,3,ok
2019-04-25,yes,mvn_lpw_l2_mrgscpot_20190425_v02_r03.cdf,2,3,3,ok
2019-04-26,yes,mvn_lpw_l2_mrgscpot_20190426_v02_r03.cdf,2,3,3,ok
2019-04-27,yes,mvn_lpw_l2_mrgscpot_20190427_v02_r03.cdf,2,3,3,ok
2019-04-28,yes,mvn_lpw_l2_mrgscpot_20190428_v02_r03.cdf,2,3,3,ok
2019-04-29,yes,mvn_lpw_l2_mrgscpot_20190429_v02_r03.cdf,2,3,3,ok
2019-04-30,yes,mvn_lpw_l2_mrgscpot_20190430_v02_r03.cdf,2,3,3,ok
2019-05-01,yes,mvn_lpw_l2_mrgscpot_20190501_v02_r02.cdf,2,2,10,ok
2019-05-02,yes,mvn_lpw_l2_mrgscpot_20190502_v02_r02.cdf,2,2,3,ok
2019-05-03,yes,mvn_lpw_l2_mrgscpot_20190503_v02_r02.cdf,2,2,3,ok
2019-05-04,yes,mvn_lpw_l2_mrgscpot_20190504_v02_r02.cdf,2,2,3,ok
2019-05-05,yes,mvn_lpw_l2_mrgscpot_20190505_v02_r02.cdf,2,2,3,ok
2019-05-06,yes,mvn_lpw_l2_mrgscpot_20190506_v02_r02.cdf,2,2,3,ok
2019-05-07,yes,mvn_lpw_l2_mrgscpot_20190507_v02_r02.cdf,2,2,3,ok
2019-05-08,yes,mvn_lpw_l2_mrgscpot_20190508_v02_r02.cdf,2,2,3,ok
2019-05-09,yes,mvn_lpw_l2_mrgscpot_20190509_v02_r02.cdf,2,2,3,ok
2019-05-10,yes,mvn_lpw_l2_mrgscpot_20190510_v02_r03.cdf,2,3,3,ok
2019-05-11,yes,mvn_lpw_l2_mrgscpot_20190511_v02_r03.cdf,2,3,3,ok
2019-05-12,yes,mvn_lpw_l2_mrgscpot_20190512_v02_r03.cdf,2,3,3,ok
2019-05-13,yes,mvn_lpw_l2_mrgscpot_20190513_v02_r03.cdf,2,3,3,ok
2019-05-14,yes,mvn_lpw_l2_mrgscpot_20190514_v02_r03.cdf,2,3,3,ok
2019-05-15,yes,mvn_lpw_l2_mrgscpot_20190515_v02_r01.cdf,2,1,10,ok
2019-05-16,yes,mvn_lpw_l2_mrgscpot_20190516_v02_r01.cdf,2,1,3,ok
2019-05-17,yes,mvn_lpw_l2_mrgscpot_20190517_v02_r01.cdf,2,1,3,ok
2019-05-18,yes,mvn_lpw_l2_mrgscpot_20190518_v02_r03.cdf,2,3,3,ok
2019-05-19,yes,mvn_lpw_l2_mrgscpot_20190519_v02_r03.cdf,2,3,3,ok
2019-05-20,yes,mvn_lpw_l2_mrgscpot_20190520_v02_r02.cdf,2,2,3,ok
2019-05-21,yes,mvn_lpw_l2_mrgscpot_20190521_v02_r02.cdf,2,2,3,ok
2019-05-22,yes,mvn_lpw_l2_mrgscpot_20190522_v02_r02.cdf,2,2,3,ok
2019-05-23,yes,mvn_lpw_l2_mrgscpot_20190523_v02_r02.cdf,2,2,3,ok
2019-05-24,yes,mvn_lpw_l2_mrgscpot_20190524_v02_r02.cdf,2,2,3,ok
2019-05-25,yes,mvn_lpw_l2_mrgscpot_20190525_v02_r03.cdf,2,3,3,ok
2019-05-26,yes,mvn_lpw_l2_mrgscpot_20190526_v02_r03.cdf,2,3,3,ok
2019-05-27,yes,mvn_lpw_l2_mrgscpot_20190527_v02_r03.cdf,2,3,4,ok
2019-05-28,yes,mvn_lpw_l2_mrgscpot_20190528_v02_r01.cdf,2,1,3,ok
2019-05-29,yes,mvn_lpw_l2_mrgscpot_20190529_v02_r01.cdf,2,1,10,ok
2019-05-30,yes,mvn_lpw_l2_mrgscpot_20190530_v02_r01.cdf,2,1,3,ok
2019-05-31,yes,mvn_lpw_l2_mrgscpot_20190531_v02_r01.cdf,2,1,3,ok
2019-06-01,yes,mvn_lpw_l2_mrgscpot_20190601_v02_r02.cdf,2,2,10,ok
2019-06-02,yes,mvn_lpw_l2_mrgscpot_20190602_v02_r02.cdf,2,2,9,ok
2019-06-03,yes,mvn_lpw_l2_mrgscpot_20190603_v02_r02.cdf,2,2,3,ok
2019-06-04,yes,mvn_lpw_l2_mrgscpot_20190604_v02_r02.cdf,2,2,3,ok
2019-06-05,yes,mvn_lpw_l2_mrgscpot_20190605_v02_r02.cdf,2,2,3,ok
2019-06-06,yes,mvn_lpw_l2_mrgscpot_20190606_v02_r02.cdf,2,2,3,ok
2019-06-07,yes,mvn_lpw_l2_mrgscpot_20190607_v02_r02.cdf,2,2,3,ok
2019-06-08,yes,mvn_lpw_l2_mrgscpot_20190608_v02_r02.cdf,2,2,3,ok
2019-06-09,yes,mvn_lpw_l2_mrgscpot_20190609_v02_r02.cdf,2,2,3,ok
2019-06-10,yes,mvn_lpw_l2_mrgscpot_20190610_v02_r01.cdf,2,1,3,ok
2019-06-11,yes,mvn_lpw_l2_mrgscpot_20190611_v02_r01.cdf,2,1,3,ok
2019-06-12,yes,mvn_lpw_l2_mrgscpot_20190612_v02_r01.cdf,2,1,3,ok
2019-06-13,yes,mvn_lpw_l2_mrgscpot_20190613_v02_r01.cdf,2,1,3,ok
2019-06-14,yes,mvn_lpw_l2_mrgscpot_20190614_v02_r01.cdf,2,1,3,ok
2019-06-15,yes,mvn_lpw_l2_mrgscpot_20190615_v02_r01.cdf,2,1,3,ok
2019-06-16,yes,mvn_lpw_l2_mrgscpot_20190616_v02_r01.cdf,2,1,3,ok
2019-06-17,yes,mvn_lpw_l2_mrgscpot_20190617_v02_r01.cdf,2,1,3,ok
2019-06-18,yes,mvn_lpw_l2_mrgscpot_20190618_v02_r01.cdf,2,1,3,ok
2019-06-19,yes,mvn_lpw_l2_mrgscpot_20190619_v02_r01.cdf,2,1,3,ok
2019-06-20,yes,mvn_lpw_l2_mrgscpot_20190620_v02_r01.cdf,2,1,3,ok
2019-06-21,yes,mvn_lpw_l2_mrgscpot_20190621_v02_r01.cdf,2,1,3,ok
2019-06-22,yes,mvn_lpw_l2_mrgscpot_20190622_v02_r01.cdf,2,1,3,ok
2019-06-23,yes,mvn_lpw_l2_mrgscpot_20190623_v02_r01.cdf,2,1,3,ok
2019-06-24,yes,mvn_lpw_l2_mrgscpot_20190624_v02_r01.cdf,2,1,3,ok
2019-06-25,yes,mvn_lpw_l2_mrgscpot_20190625_v02_r01.cdf,2,1,3,ok
2019-06-26,yes,mvn_lpw_l2_mrgscpot_20190626_v02_r01.cdf,2,1,3,ok
2019-06-27,yes,mvn_lpw_l2_mrgscpot_20190627_v02_r01.cdf,2,1,3,ok
2019-06-28,yes,mvn_lpw_l2_mrgscpot_20190628_v02_r01.cdf,2,1,3,ok
2019-06-29,yes,mvn_lpw_l2_mrgscpot_20190629_v02_r01.cdf,2,1,3,ok
2019-06-30,yes,mvn_lpw_l2_mrgscpot_20190630_v02_r01.cdf,2,1,3,ok
2019-07-01,yes,mvn_lpw_l2_mrgscpot_20190701_v02_r01.cdf,2,1,3,ok
2019-07-02,yes,mvn_lpw_l2_mrgscpot_20190702_v02_r01.cdf,2,1,3,ok
2019-07-03,yes,mvn_lpw_l2_mrgscpot_20190703_v02_r01.cdf,2,1,10,ok
2019-07-04,yes,mvn_lpw_l2_mrgscpot_20190704_v02_r01.cdf,2,1,3,ok
2019-07-05,yes,mvn_lpw_l2_mrgscpot_20190705_v02_r01.cdf,2,1,3,ok
2019-07-06,yes,mvn_lpw_l2_mrgscpot_20190706_v02_r01.cdf,2,1,3,ok
2019-07-07,yes,mvn_lpw_l2_mrgscpot_20190707_v02_r01.cdf,2,1,3,ok
2019-07-08,yes,mvn_lpw_l2_mrgscpot_20190708_v02_r01.cdf,2,1,3,ok
2019-07-09,yes,mvn_lpw_l2_mrgscpot_20190709_v02_r01.cdf,2,1,3,ok
2019-07-10,yes,mvn_lpw_l2_mrgscpot_20190710_v02_r01.cdf,2,1,3,ok
2019-07-11,yes,mvn_lpw_l2_mrgscpot_20190711_v02_r01.cdf,2,1,3,ok
2019-07-12,yes,mvn_lpw_l2_mrgscpot_20190712_v02_r01.cdf,2,1,3,ok
2019-07-13,yes,mvn_lpw_l2_mrgscpot_20190713_v02_r01.cdf,2,1,3,ok
2019-07-14,yes,mvn_lpw_l2_mrgscpot_20190714_v02_r01.cdf,2,1,3,ok
2019-07-15,yes,mvn_lpw_l2_mrgscpot_20190715_v02_r01.cdf,2,1,3,ok
2019-07-16,yes,mvn_lpw_l2_mrgscpot_20190716_v02_r01.cdf,2,1,3,ok
2019-07-17,yes,mvn_lpw_l2_mrgscpot_20190717_v02_r01.cdf,2,1,3,ok
2019-07-18,yes,mvn_lpw_l2_mrgscpot_20190718_v02_r01.cdf,2,1,3,ok
2019-07-19,yes,mvn_lpw_l2_mrgscpot_20190719_v02_r01.cdf,2,1,3,ok
2019-07-20,yes,mvn_lpw_l2_mrgscpot_20190720_v02_r01.cdf,2,1,3,ok
2019-07-21,yes,mvn_lpw_l2_mrgscpot_20190721_v02_r01.cdf,2,1,3,ok
2019-07-22,yes,mvn_lpw_l2_mrgscpot_20190722_v02_r02.cdf,2,2,3,ok
2019-07-23,yes,mvn_lpw_l2_mrgscpot_20190723_v02_r02.cdf,2,2,3,ok
2019-07-24,yes,mvn_lpw_l2_mrgscpot_20190724_v02_r02.cdf,2,2,3,ok
2019-07-25,yes,mvn_lpw_l2_mrgscpot_20190725_v02_r02.cdf,2,2,3,ok
2019-07-26,yes,mvn_lpw_l2_mrgscpot_20190726_v02_r02.cdf,2,2,3,ok
2019-07-27,yes,mvn_lpw_l2_mrgscpot_20190727_v02_r02.cdf,2,2,3,ok
2019-07-28,yes,mvn_lpw_l2_mrgscpot_20190728_v02_r02.cdf,2,2,3,ok
2019-07-29,yes,mvn_lpw_l2_mrgscpot_20190729_v02_r02.cdf,2,2,3,ok
2019-07-30,yes,mvn_lpw_l2_mrgscpot_20190730_v02_r02.cdf,2,2,3,ok
2019-07-31,yes,mvn_lpw_l2_mrgscpot_20190731_v02_r02.cdf,2,2,3,ok
2019-08-01,yes,mvn_lpw_l2_mrgscpot_20190801_v02_r01.cdf,2,1,10,ok
2019-08-02,yes,mvn_lpw_l2_mrgscpot_20190802_v02_r01.cdf,2,1,3,ok
2019-08-03,yes,mvn_lpw_l2_mrgscpot_20190803_v02_r01.cdf,2,1,3,ok
2019-08-04,yes,mvn_lpw_l2_mrgscpot_20190804_v02_r01.cdf,2,1,3,ok
2019-08-05,yes,mvn_lpw_l2_mrgscpot_20190805_v02_r01.cdf,2,1,3,ok
2019-08-06,yes,mvn_lpw_l2_mrgscpot_20190806_v02_r01.cdf,2,1,3,ok
2019-08-07,yes,mvn_lpw_l2_mrgscpot_20190807_v02_r01.cdf,2,1,3,ok
2019-08-08,yes,mvn_lpw_l2_mrgscpot_20190808_v02_r01.cdf,2,1,3,ok
2019-08-09,yes,mvn_lpw_l2_mrgscpot_20190809_v02_r01.cdf,2,1,3,ok
2019-08-10,yes,mvn_lpw_l2_mrgscpot_20190810_v02_r01.cdf,2,1,3,ok
2019-08-11,no,,,,2,no_mrgscpot
2019-08-12,no,,,,2,no_mrgscpot
2019-08-13,no,,,,2,no_mrgscpot
2019-08-14,no,,,,9,no_mrgscpot
2019-08-15,no,,,,9,no_mrgscpot
2019-08-16,no,,,,2,no_mrgscpot
2019-08-17,no,,,,9,no_mrgscpot
2019-08-18,no,,,,9,no_mrgscpot
2019-08-19,no,,,,9,no_mrgscpot
2019-08-20,no,,,,2,no_mrgscpot
2019-08-21,no,,,,2,no_mrgscpot
2019-08-22,no,,,,2,no_mrgscpot
2019-08-23,no,,,,2,no_mrgscpot
2019-08-24,no,,,,2,no_mrgscpot
2019-08-25,no,,,,2,no_mrgscpot
2019-08-26,no,,,,2,no_mrgscpot
2019-08-27,no,,,,2,no_mrgscpot
2019-08-28,no,,,,2,no_mrgscpot
2019-08-29,no,,,,2,no_mrgscpot
2019-08-30,no,,,,2,no_mrgscpot
2019-08-31,no,,,,2,no_mrgscpot
2019-09-01,no,,,,2,no_mrgscpot
2019-09-02,no,,,,2,no_mrgscpot
2019-09-03,no,,,,2,no_mrgscpot
2019-09-04,no,,,,2,no_mrgscpot
2019-09-05,no,,,,0,no_mrgscpot
2019-09-06,no,,,,0,no_mrgscpot
2019-09-07,no,,,,0,no_mrgscpot
2019-09-08,no,,,,0,no_mrgscpot
2019-09-09,no,,,,0,no_mrgscpot
2019-09-10,no,,,,0,no_mrgscpot
2019-09-11,no,,,,0,no_mrgscpot
2019-09-12,no,,,,6,no_mrgscpot
2019-09-13,no,,,,6,no_mrgscpot
2019-09-14,no,,,,2,no_mrgscpot
2019-09-15,no,,,,2,no_mrgscpot
2019-09-16,no,,,,2,no_mrgscpot
2019-09-17,no,,,,2,no_mrgscpot
2019-09-18,no,,,,9,no_mrgscpot
2019-09-19,no,,,,9,no_mrgscpot
2019-09-20,no,,,,9,no_mrgscpot
2019-09-21,no,,,,2,no_mrgscpot
2019-09-22,no,,,,2,no_mrgscpot
2019-09-23,no,,,,2,no_mrgscpot
2019-09-24,no,,,,2,no_mrgscpot
2019-09-25,no,,,,2,no_mrgscpot
2019-09-26,no,,,,2,no_mrgscpot
2019-09-27,no,,,,2,no_mrgscpot
2019-09-28,no,,,,2,no_mrgscpot
2019-09-29,no,,,,2,no_mrgscpot
2019-09-30,no,,,,2,no_mrgscpot
2019-10-01,no,,,,9,no_mrgscpot
2019-10-02,no,,,,8,no_mrgscpot
2019-10-03,no,,,,2,no_mrgscpot
2019-10-04,no,,,,2,no_mrgscpot
2019-10-05,no,,,,2,no_mrgscpot
2019-10-06,no,,,,2,no_mrgscpot
2019-10-07,no,,,,2,no_mrgscpot
2019-10-08,no,,,,2,no_mrgscpot
2019-10-09,no,,,,2,no_mrgscpot
2019-10-10,no,,,,2,no_mrgscpot
2019-10-11,no,,,,2,no_mrgscpot
2019-10-12,no,,,,2,no_mrgscpot
2019-10-13,no,,,,2,no_mrgscpot
2019-10-14,no,,,,2,no_mrgscpot
2019-10-15,no,,,,2,no_mrgscpot
2019-10-16,no,,,,2,no_mrgscpot
2019-10-17,no,,,,2,no_mrgscpot
2019-10-18,no,,,,2,no_mrgscpot
2019-10-19,no,,,,2,no_mrgscpot
2019-10-20,no,,,,2,no_mrgscpot
2019-10-21,no,,,,2,no_mrgscpot
2019-10-22,no,,,,2,no_mrgscpot
2019-10-23,no,,,,2,no_mrgscpot
2019-10-24,no,,,,2,no_mrgscpot
2019-10-25,no,,,,2,no_mrgscpot
2019-10-26,no,,,,2,no_mrgscpot
2019-10-27,no,,,,2,no_mrgscpot
2019-10-28,no,,,,2,no_mrgscpot
2019-10-29,no,,,,2,no_mrgscpot
2019-10-30,no,,,,2,no_mrgscpot
2019-10-31,no,,,,9,no_mrgscpot
2019-11-01,no,,,,8,no_mrgscpot
2019-11-02,no,,,,2,no_mrgscpot
2019-11-03,no,,,,2,no_mrgscpot
2019-11-04,no,,,,2,no_mrgscpot
2019-11-05,no,,,,2,no_mrgscpot
2019-11-06,no,,,,2,no_mrgscpot
2019-11-07,no,,,,2,no_mrgscpot
2019-11-08,no,,,,2,no_mrgscpot
2019-11-09,no,,,,2,no_mrgscpot
2019-11-10,no,,,,2,no_mrgscpot
2019-11-11,no,,,,2,no_mrgscpot
2019-11-12,no,,,,2,no_mrgscpot
2019-11-13,no,,,,2,no_mrgscpot
2019-11-14,no,,,,2,no_mrgscpot
2019-11-15,no,,,,2,no_mrgscpot
2019-11-16,no,,,,2,no_mrgscpot
2019-11-17,no,,,,2,no_mrgscpot
2019-11-18,no,,,,2,no_mrgscpot
2019-11-19,no,,,,2,no_mrgscpot
2019-11-20,no,,,,2,no_mrgscpot
2019-11-21,no,,,,2,no_mrgscpot
2019-11-22,no,,,,2,no_mrgscpot
2019-11-23,no,,,,2,no_mrgscpot
2019-11-24,no,,,,2,no_mrgscpot
2019-11-25,no,,,,2,no_mrgscpot
2019-11-26,no,,,,2,no_mrgscpot
2019-11-27,no,,,,9,no_mrgscpot
2019-11-28,no,,,,2,no_mrgscpot
2019-11-29,no,,,,2,no_mrgscpot
2019-11-30,no,,,,2,no_mrgscpot
2019-12-01,no,,,,9,no_mrgscpot
2019-12-02,no,,,,2,no_mrgscpot
2019-12-03,no,,,,2,no_mrgscpot
2019-12-04,no,,,,9,no_mrgscpot
2019-12-05,no,,,,2,no_mrgscpot
2019-12-06,no,,,,2,no_mrgscpot
2019-12-07,no,,,,2,no_mrgscpot
2019-12-08,no,,,,2,no_mrgscpot
2019-12-09,no,,,,2,no_mrgscpot
2019-12-10,no,,,,2,no_mrgscpot
2019-12-11,no,,,,2,no_mrgscpot
2019-12-12,no,,,,2,no_mrgscpot
2019-12-13,no,,,,2,no_mrgscpot
2019-12-14,no,,,,2,no_mrgscpot
2019-12-15,no,,,,2,no_mrgscpot
2019-12-16,no,,,,2,no_mrgscpot
2019-12-17,no,,,,2,no_mrgscpot
2019-12-18,no,,,,2,no_mrgscpot
2019-12-19,no,,,,2,no_mrgscpot
2019-12-20,no,,,,2,no_mrgscpot
2019-12-21,no,,,,2,no_mrgscpot
2019-12-22,no,,,,2,no_mrgscpot
2019-12-23,no,,,,2,no_mrgscpot
2019-12-24,no,,,,2,no_mrgscpot
2019-12-25,no,,,,2,no_mrgscpot
2019-12-26,no,,,,2,no_mrgscpot
2019-12-27,no,,,,2,no_mrgscpot
2019-12-28,no,,,,2,no_mrgscpot
2019-12-29,no,,,,2,no_mrgscpot
2019-12-30,no,,,,2,no_mrgscpot
2019-12-31,no,,,,2,no_mrgscpot
2020-01-01,no,,,,9,no_mrgscpot
2020-01-02,no,,,,2,no_mrgscpot
2020-01-03,no,,,,2,no_mrgscpot
2020-01-04,no,,,,2,no_mrgscpot
2020-01-05,no,,,,2,no_mrgscpot
2020-01-06,no,,,,2,no_mrgscpot
2020-01-07,no,,,,2,no_mrgscpot
2020-01-08,no,,,,2,no_mrgscpot
2020-01-09,no,,,,2,no_mrgscpot
2020-01-10,no,,,,2,no_mrgscpot
2020-01-11,no,,,,2,no_mrgscpot
2020-01-12,no,,,,2,no_mrgscpot
2020-01-13,no,,,,2,no_mrgscpot
2020-01-14,no,,,,2,no_mrgscpot
2020-01-15,no,,,,3,no_mrgscpot
2020-01-16,no,,,,2,no_mrgscpot
2020-01-17,no,,,,2,no_mrgscpot
2020-01-18,no,,,,2,no_mrgscpot
2020-01-19,no,,,,2,no_mrgscpot
2020-01-20,no,,,,2,no_mrgscpot
2020-01-21,no,,,,2,no_mrgscpot
2020-01-22,no,,,,2,no_mrgscpot
2020-01-23,no,,,,2,no_mrgscpot
2020-01-24,no,,,,2,no_mrgscpot
2020-01-25,no,,,,2,no_mrgscpot
2020-01-26,no,,,,9,no_mrgscpot
2020-01-27,no,,,,9,no_mrgscpot
2020-01-28,no,,,,2,no_mrgscpot
2020-01-29,no,,,,2,no_mrgscpot
2020-01-30,no,,,,2,no_mrgscpot
2020-01-31,no,,,,2,no_mrgscpot
2020-02-01,no,,,,2,no_mrgscpot
2020-02-02,no,,,,2,no_mrgscpot
2020-02-03,no,,,,2,no_mrgscpot
2020-02-04,no,,,,2,no_mrgscpot
2020-02-05,no,,,,2,no_mrgscpot
2020-02-06,no,,,,2,no_mrgscpot
2020-02-07,no,,,,2,no_mrgscpot
2020-02-08,no,,,,2,no_mrgscpot
2020-02-09,no,,,,2,no_mrgscpot
2020-02-10,no,,,,2,no_mrgscpot
2020-02-11,no,,,,2,no_mrgscpot
2020-02-12,no,,,,2,no_mrgscpot
2020-02-13,no,,,,2,no_mrgscpot
2020-02-14,no,,,,2,no_mrgscpot
2020-02-15,no,,,,2,no_mrgscpot
2020-02-16,no,,,,2,no_mrgscpot
2020-02-17,no,,,,2,no_mrgscpot
2020-02-18,no,,,,2,no_mrgscpot
2020-02-19,no,,,,2,no_mrgscpot
2020-02-20,no,,,,2,no_mrgscpot
2020-02-21,no,,,,2,no_mrgscpot
2020-02-22,no,,,,2,no_mrgscpot
2020-02-23,no,,,,2,no_mrgscpot
2020-02-24,no,,,,2,no_mrgscpot
2020-02-25,no,,,,2,no_mrgscpot
2020-02-26,no,,,,2,no_mrgscpot
2020-02-27,no,,,,2,no_mrgscpot
2020-02-28,no,,,,2,no_mrgscpot
2020-02-29,no,,,,2,no_mrgscpot
2020-03-01,no,,,,2,no_mrgscpot
2020-03-02,no,,,,2,no_mrgscpot
2020-03-03,no,,,,2,no_mrgscpot
2020-03-04,no,,,,2,no_mrgscpot
2020-03-05,no,,,,2,no_mrgscpot
2020-03-06,no,,,,2,no_mrgscpot
2020-03-07,no,,,,2,no_mrgscpot
2020-03-08,no,,,,2,no_mrgscpot
2020-03-09,no,,,,2,no_mrgscpot
2020-03-10,no,,,,2,no_mrgscpot
2020-03-11,no,,,,2,no_mrgscpot
2020-03-12,no,,,,2,no_mrgscpot
2020-03-13,no,,,,2,no_mrgscpot
2020-03-14,no,,,,2,no_mrgscpot
2020-03-15,no,,,,2,no_mrgscpot
2020-03-16,no,,,,2,no_mrgscpot
2020-03-17,no,,,,2,no_mrgscpot
2020-03-18,no,,,,2,no_mrgscpot
2020-03-19,no,,,,2,no_mrgscpot
2020-03-20,no,,,,2,no_mrgscpot
2020-03-21,no,,,,2,no_mrgscpot
2020-03-22,no,,,,2,no_mrgscpot
2020-03-23,no,,,,2,no_mrgscpot
2020-03-24,no,,,,2,no_mrgscpot
2020-03-25,no,,,,2,no_mrgscpot
2020-03-26,no,,,,2,no_mrgscpot
2020-03-27,no,,,,2,no_mrgscpot
2020-03-28,no,,,,2,no_mrgscpot
2020-03-29,no,,,,2,no_mrgscpot
2020-03-30,no,,,,2,no_mrgscpot
2020-03-31,no,,,,2,no_mrgscpot
2020-04-01,no,,,,9,no_mrgscpot
2020-04-02,no,,,,2,no_mrgscpot
2020-04-03,no,,,,2,no_mrgscpot
2020-04-04,no,,,,2,no_mrgscpot
2020-04-05,no,,,,2,no_mrgscpot
2020-04-06,no,,,,2,no_mrgscpot
2020-04-07,no,,,,2,no_mrgscpot
2020-04-08,no,,,,2,no_mrgscpot
2020-04-09,no,,,,2,no_mrgscpot
2020-04-10,no,,,,2,no_mrgscpot
2020-04-11,no,,,,2,no_mrgscpot
2020-04-12,no,,,,2,no_mrgscpot
2020-04-13,no,,,,2,no_mrgscpot
2020-04-14,no,,,,2,no_mrgscpot
2020-04-15,no,,,,2,no_mrgscpot
2020-04-16,no,,,,2,no_mrgscpot
2020-04-17,no,,,,2,no_mrgscpot
2020-04-18,no,,,,2,no_mrgscpot
2020-04-19,no,,,,2,no_mrgscpot
2020-04-20,no,,,,2,no_mrgscpot
2020-04-21,no,,,,2,no_mrgscpot
2020-04-22,no,,,,2,no_mrgscpot
2020-04-23,no,,,,2,no_mrgscpot
2020-04-24,no,,,,2,no_mrgscpot
2020-04-25,no,,,,2,no_mrgscpot
2020-04-26,no,,,,2,no_mrgscpot
2020-04-27,no,,,,2,no_mrgscpot
2020-04-28,no,,,,2,no_mrgscpot
2020-04-29,no,,,,2,no_mrgscpot
2020-04-30,no,,,,9,no_mrgscpot
2020-05-01,no,,,,2,no_mrgscpot
2020-05-02,no,,,,2,no_mrgscpot
2020-05-03,no,,,,2,no_mrgscpot
2020-05-04,no,,,,2,no_mrgscpot
2020-05-05,no,,,,2,no_mrgscpot
2020-05-06,no,,,,2,no_mrgscpot
2020-05-07,no,,,,3,no_mrgscpot
2020-05-08,no,,,,2,no_mrgscpot
2020-05-09,no,,,,2,no_mrgscpot
2020-05-10,no,,,,2,no_mrgscpot
2020-05-11,no,,,,2,no_mrgscpot
2020-05-12,no,,,,2,no_mrgscpot
2020-05-13,no,,,,2,no_mrgscpot
2020-05-14,no,,,,2,no_mrgscpot
2020-05-15,no,,,,2,no_mrgscpot
2020-05-16,no,,,,2,no_mrgscpot
2020-05-17,no,,,,2,no_mrgscpot
2020-05-18,no,,,,2,no_mrgscpot
2020-05-19,no,,,,9,no_mrgscpot
2020-05-20,no,,,,8,no_mrgscpot
2020-05-21,no,,,,8,no_mrgscpot
2020-05-22,no,,,,8,no_mrgscpot
2020-05-23,no,,,,8,no_mrgscpot
2020-05-24,no,,,,8,no_mrgscpot
2020-05-25,no,,,,8,no_mrgscpot
2020-05-26,no,,,,8,no_mrgscpot
2020-05-27,no,,,,8,no_mrgscpot
2020-05-28,no,,,,8,no_mrgscpot
2020-05-29,no,,,,8,no_mrgscpot
2020-05-30,no,,,,9,no_mrgscpot
2020-05-31,no,,,,9,no_mrgscpot
2020-06-01,no,,,,8,no_mrgscpot
2020-06-02,no,,,,8,no_mrgscpot
2020-06-03,no,,,,8,no_mrgscpot
2020-06-04,no,,,,8,no_mrgscpot
2020-06-05,no,,,,5,no_mrgscpot
2020-06-06,no,,,,8,no_mrgscpot
2020-06-07,no,,,,8,no_mrgscpot
2020-06-08,no,,,,3,no_mrgscpot
2020-06-09,no,,,,8,no_mrgscpot
2020-06-10,no,,,,9,no_mrgscpot
2020-06-11,no,,,,8,no_mrgscpot
2020-06-12,no,,,,8,no_mrgscpot
2020-06-13,no,,,,8,no_mrgscpot
2020-06-14,no,,,,8,no_mrgscpot
2020-06-15,no,,,,8,no_mrgscpot
2020-06-16,no,,,,8,no_mrgscpot
2020-06-17,no,,,,8,no_mrgscpot
2020-06-18,no,,,,8,no_mrgscpot
2020-06-19,no,,,,8,no_mrgscpot
2020-06-20,no,,,,8,no_mrgscpot
2020-06-21,no,,,,8,no_mrgscpot
2020-06-22,no,,,,8,no_mrgscpot
2020-06-23,no,,,,8,no_mrgscpot
2020-06-24,no,,,,8,no_mrgscpot
2020-06-25,no,,,,8,no_mrgscpot
2020-06-26,no,,,,8,no_mrgscpot
2020-06-27,no,,,,8,no_mrgscpot
2020-06-28,no,,,,8,no_mrgscpot
2020-06-29,no,,,,8,no_mrgscpot
2020-06-30,no,,,,8,no_mrgscpot
2020-07-01,no,,,,9,no_mrgscpot
2020-07-02,no,,,,8,no_mrgscpot
2020-07-03,no,,,,8,no_mrgscpot
2020-07-04,no,,,,8,no_mrgscpot
2020-07-05,no,,,,8,no_mrgscpot
2020-07-06,no,,,,8,no_mrgscpot
2020-07-07,no,,,,8,no_mrgscpot
2020-07-08,no,,,,8,no_mrgscpot
2020-07-09,no,,,,8,no_mrgscpot
2020-07-10,no,,,,8,no_mrgscpot
2020-07-11,no,,,,8,no_mrgscpot
2020-07-12,no,,,,8,no_mrgscpot
2020-07-13,no,,,,8,no_mrgscpot
2020-07-14,no,,,,8,no_mrgscpot
2020-07-15,no,,,,8,no_mrgscpot
2020-07-16,no,,,,8,no_mrgscpot
2020-07-17,no,,,,8,no_mrgscpot
2020-07-18,no,,,,8,no_mrgscpot
2020-07-19,no,,,,8,no_mrgscpot
2020-07-20,no,,,,8,no_mrgscpot
2020-07-21,no,,,,8,no_mrgscpot
2020-07-22,no,,,,8,no_mrgscpot
2020-07-23,no,,,,8,no_mrgscpot
2020-07-24,no,,,,8,no_mrgscpot
2020-07-25,no,,,,8,no_mrgscpot
